t,phase,found,cx,cy,wpx,hpx,conf,cmd_vx,cmd_vy,cmd_vz,cmd_yawrate,vbx,vby,vd,roll_des,pitch_des,roll,pitch,yaw,roll_q,pitch_q,yaw_q,thrust,x,y,z
15.546,dash,1,331,306,84,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.33,-0.02,-1.07
15.546,dash,1,331,306,84,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.33,-0.02,-1.07
15.546,dash,1,331,306,84,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.33,-0.02,-1.07
15.546,dash,1,331,306,84,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.34,-0.02,-1.07
15.546,dash,1,331,306,84,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.34,-0.02,-1.07
15.546,dash,1,331,306,84,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.34,-0.02,-1.07
15.562,dash,1,331,306,84,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.34,-0.02,-1.07
15.562,dash,1,331,306,84,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.35,-0.02,-1.07
15.562,dash,1,331,306,84,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.35,-0.02,-1.07
15.562,dash,1,331,306,84,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.35,-0.02,-1.07
15.562,dash,1,331,306,84,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.35,-0.02,-1.07
15.562,dash,1,331,306,84,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.36,-0.02,-1.07
15.578,dash,1,331,306,84,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.36,-0.02,-1.07
15.578,dash,1,331,306,84,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.36,-0.02,-1.07
15.578,dash,1,331,306,84,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.36,-0.02,-1.07
15.578,dash,1,331,306,84,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.36,-0.02,-1.07
15.578,dash,1,331,306,84,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.38,-0.02,-1.07
15.578,dash,1,331,306,84,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.38,-0.02,-1.07
15.578,dash,1,331,306,84,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.38,-0.02,-1.07
15.593,dash,1,331,306,84,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.38,-0.02,-1.07
15.593,dash,1,331,306,84,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.39,-0.02,-1.07
15.593,dash,1,331,306,84,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.39,-0.02,-1.07
15.593,dash,1,331,306,84,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.39,-0.02,-1.07
15.593,dash,1,331,306,84,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.40,-0.02,-1.07
15.609,dash,1,331,306,84,109,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.40,-0.02,-1.07
15.609,dash,1,331,306,84,109,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.40,-0.02,-1.07
15.609,dash,1,331,306,84,109,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.41,-0.02,-1.07
15.609,dash,1,331,306,84,109,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.41,-0.02,-1.07
15.609,dash,1,331,306,84,109,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.41,-0.02,-1.07
15.625,dash,1,331,306,84,109,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.41,-0.02,-1.07
15.625,dash,1,331,306,84,109,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.43,-0.02,-1.07
15.625,dash,1,331,306,84,109,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.43,-0.02,-1.07
15.625,dash,1,331,306,84,109,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.43,-0.02,-1.07
15.625,dash,1,331,306,84,109,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.43,-0.02,-1.07
15.640,dash,1,331,306,84,109,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.43,-0.02,-1.07
15.640,dash,1,331,306,84,109,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.43,-0.02,-1.07
15.640,dash,1,331,306,84,109,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.45,-0.02,-1.07
15.640,dash,1,331,306,84,109,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.45,-0.02,-1.07
15.640,dash,1,331,306,84,109,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.45,-0.02,-1.07
15.656,dash,1,331,306,84,109,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.45,-0.02,-1.07
15.656,dash,1,331,306,84,109,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.46,-0.02,-1.07
15.656,dash,1,331,306,84,109,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.46,-0.02,-1.07
15.656,dash,1,331,306,84,109,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.46,-0.02,-1.07
15.656,dash,1,331,306,84,109,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.47,-0.02,-1.07
15.671,dash,1,331,306,84,109,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.47,-0.02,-1.07
15.671,dash,1,331,306,84,109,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.47,-0.02,-1.07
15.671,dash,1,331,306,84,109,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.47,-0.02,-1.07
15.671,dash,1,331,306,84,109,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.47,-0.02,-1.07
15.671,dash,1,332,305,85,110,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.48,-0.02,-1.07
15.671,dash,1,332,305,85,110,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.48,-0.02,-1.07
15.687,dash,1,332,305,85,110,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.48,-0.02,-1.07
15.687,dash,1,332,305,85,110,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.50,-0.02,-1.07
15.687,dash,1,332,305,85,110,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.50,-0.02,-1.07
15.687,dash,1,332,305,85,110,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.50,-0.02,-1.07
15.687,dash,1,332,305,85,110,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.50,-0.02,-1.07
15.687,dash,1,332,305,85,110,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.50,-0.02,-1.07
15.703,dash,1,332,305,85,110,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.50,-0.02,-1.07
15.703,dash,1,332,305,85,110,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.50,-0.02,-1.07
15.703,dash,1,332,305,85,110,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.50,-0.02,-1.07
15.703,dash,1,332,306,85,109,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.52,-0.02,-1.07
15.703,dash,1,332,306,85,109,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.52,-0.02,-1.07
15.718,dash,1,332,306,85,109,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.52,-0.02,-1.07
15.718,dash,1,332,306,85,109,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.52,-0.02,-1.07
15.718,dash,1,332,306,85,109,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.54,-0.02,-1.07
15.718,dash,1,332,306,85,109,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.54,-0.02,-1.07
15.718,dash,1,332,306,85,109,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.54,-0.02,-1.07
15.718,dash,1,332,306,85,109,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.54,-0.02,-1.07
15.734,dash,1,332,306,85,109,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.54,-0.02,-1.07
15.734,dash,1,332,306,85,109,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.54,-0.02,-1.07
15.734,dash,1,332,306,85,109,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.54,-0.02,-1.07
15.734,dash,1,332,306,85,109,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.54,-0.02,-1.07
15.734,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.54,-0.02,-1.07
15.734,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.56,-0.02,-1.07
15.750,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.56,-0.02,-1.07
15.750,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.56,-0.02,-1.07
15.750,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.56,-0.02,-1.07
15.750,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.57,-0.02,-1.07
15.750,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.57,-0.02,-1.07
15.750,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.57,-0.02,-1.07
15.750,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.57,-0.02,-1.07
15.765,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.58,-0.02,-1.07
15.765,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.58,-0.02,-1.07
15.765,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.58,-0.02,-1.07
15.765,dash,1,332,306,85,109,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.58,-0.02,-1.07
15.765,dash,1,332,306,85,109,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.58,-0.02,-1.07
15.765,dash,1,332,306,85,109,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.60,-0.02,-1.07
15.781,dash,1,332,306,85,109,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.60,-0.02,-1.07
15.781,dash,1,332,306,85,109,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.60,-0.02,-1.07
15.781,dash,1,332,306,85,109,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.60,-0.02,-1.07
15.781,dash,1,332,306,85,109,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.60,-0.02,-1.07
15.781,dash,1,332,306,85,109,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.60,-0.02,-1.07
15.781,dash,1,332,306,85,109,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.60,-0.02,-1.07
15.781,dash,1,332,306,85,109,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.60,-0.02,-1.07
15.796,dash,1,332,306,85,109,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.60,-0.02,-1.07
15.796,dash,1,332,306,85,109,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.60,-0.02,-1.07
15.796,dash,1,332,306,85,109,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.62,-0.02,-1.07
15.796,dash,1,332,306,85,109,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.62,-0.02,-1.07
15.796,dash,1,332,306,85,109,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.62,-0.02,-1.07
15.796,dash,1,332,306,85,109,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.62,-0.02,-1.07
15.796,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.64,-0.02,-1.07
15.812,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.64,-0.02,-1.07
15.812,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.64,-0.02,-1.07
15.812,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.64,-0.02,-1.07
15.812,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.64,-0.02,-1.07
15.812,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.64,-0.02,-1.07
15.812,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.64,-0.02,-1.07
15.828,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.64,-0.02,-1.07
15.828,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.64,-0.02,-1.07
15.828,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.66,-0.02,-1.07
15.828,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.66,-0.02,-1.07
15.828,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.66,-0.02,-1.07
15.828,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.66,-0.02,-1.07
15.828,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.66,-0.02,-1.07
15.828,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.67,-0.02,-1.07
15.843,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.67,-0.02,-1.07
15.843,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.67,-0.02,-1.07
15.843,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.67,-0.02,-1.07
15.843,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.67,-0.02,-1.07
15.843,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.68,-0.02,-1.07
15.843,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.68,-0.02,-1.07
15.859,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.68,-0.02,-1.07
15.859,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.69,-0.02,-1.07
15.859,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.69,-0.02,-1.07
15.859,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.69,-0.02,-1.07
15.859,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.69,-0.02,-1.07
15.859,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.69,-0.02,-1.07
15.875,dash,1,332,305,85,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.71,-0.02,-1.07
15.875,dash,1,332,305,87,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.71,-0.02,-1.07
15.875,dash,1,332,305,87,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.71,-0.02,-1.07
15.875,dash,1,332,305,87,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.71,-0.02,-1.07
15.875,dash,1,332,305,87,110,0.48,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.007,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.71,-0.02,-1.07
